SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
800329,SGBNOV28    ,4770.0,4817.0,4770.0,4776.0
800332,SGBJAN29A   ,4760.0,4809.99,4730.0,4795.0
800333,SGBFEB29    ,4850.0,4850.0,4725.0,4808.61
800339,SGBMAR29    ,4746.0,4777.0,4736.0,4746.01
890145,DHANIPP     ,80.9,82.5,80.25,81.45
890148,ABFRLPP     ,155.0,159.4,147.95,153.75
890149,SATINPP     ,58.1,62.25,57.2,57.2
890151,MOLDTEKPP   ,373.0,376.0,338.85,340.9
890152,URJAPP      ,2.03,2.05,1.95,2.02
935196,1275DSK2021 ,356.0,356.0,356.0,356.0
935383,849NTPC25   ,13.94,13.95,13.56,13.68
935506,736PFC25    ,1143.23,1143.62,1143.23,1143.61
935512,735PFC35    ,1350.0,1350.0,1350.0,1350.0
935514,760PFC35    ,1333.33,1333.33,1333.33,1333.33
935548,743REC35    ,1325.0,1325.0,1325.0,1325.0
935576,750IRFC35   ,1340.0,1364.0,1340.0,1364.0
935674,769HUDCO31  ,1265.0,1265.0,1265.0,1265.0
935682,764IRFC31   ,1270.05,1272.26,1268.0,1268.1
935690,764NABARD31 ,1243.0,1243.0,1243.0,1243.0
935748,88MMFSL23   ,1050.0,1087.0,1031.0,1087.0
935752,9MMFSL26    ,1144.9,1144.9,1090.0,1101.32
935782,975EHFL21   ,1066.8,1066.8,1066.8,1066.8
935788,10EHFL26    ,1005.0,1007.0,1005.0,1007.0
935802,893DHFL26B  ,325.0,325.0,320.0,320.0
935814,930DHFL26B  ,358.0,358.0,358.0,358.0
935824,0DHFL26B    ,440.0,440.0,440.0,440.0
935868,915IBHFL26B ,1000.0,1000.0,995.65,995.65
935896,960SEFL21   ,440.0,440.0,440.0,440.0
935898,10SEFL21    ,470.0,480.1,435.0,444.72
935900,0SEFL21B    ,700.0,700.0,675.0,675.64
935908,905RHFL22B  ,172.83,172.83,172.83,172.83
935912,915RHFL27B  ,186.0,186.0,180.0,180.0
935916,940RHFL32B  ,180.0,180.0,180.0,180.0
935950,875MFL22A   ,1010.0,1010.0,1010.0,1010.0
935996,950SEFL22   ,398.94,400.0,391.1,400.0
935998,0SEFL22D    ,461.32,461.32,461.32,461.32
936004,875MFL22    ,1015.0,1015.0,1015.0,1015.0
936040,785MMFSL24  ,1001.0,1001.5,1000.0,1001.5
936048,805MMFSL32  ,1026.0,1047.95,1026.0,1047.95
936050,925SEFL22   ,335.0,380.0,335.0,380.0
936062,950SEFL27   ,335.0,335.0,330.0,335.0
936128,9ERFL23     ,952.0,952.0,952.0,952.0
936130,888ERFL28   ,911.5,920.0,911.5,920.0
936132,925ERFL28   ,929.8,929.8,910.0,917.26
936144,9MFL23      ,1037.8,1037.8,1005.07,1037.8
936168,0KFL25A     ,1100.0,1230.0,1100.0,1230.0
936180,9SEFL23A    ,350.0,350.0,350.0,350.0
936186,92SEFL28    ,318.0,318.0,318.0,318.0
936202,856DHFL21   ,316.1,329.0,315.0,329.0
936216,925JMFCSL21 ,996.0,996.0,980.0,980.0
936218,0JMFCSL21   ,1294.0,1294.0,1292.0,1292.23
936220,95JMFCSL23  ,1014.0,1014.0,1012.0,1012.51
936230,903STFCL28  ,1026.25,1026.25,1026.25,1026.25
936232,91STFCL21   ,1076.58,1077.0,1076.0,1077.0
936236,94STFCL28   ,1111.0,1111.0,1108.0,1108.0
936242,0EFL21      ,1253.35,1279.0,1253.35,1279.0
936244,945EFL21    ,1063.3,1065.0,1063.0,1065.0
936246,925EFL23    ,975.0,975.0,975.0,975.0
936252,943EFL28    ,950.0,950.0,948.0,949.0
936254,985EFL28    ,997.0,997.0,980.0,980.0
936264,ICC25SEP18C ,1240.0,1240.0,1240.0,1240.0
936268,890ICCL21   ,1035.01,1047.8,1035.0,1044.8
936270,866ICCL23   ,950.0,950.0,950.0,950.0
936278,884ICCL28   ,905.0,905.0,903.0,903.0
936282,92ICCL28    ,975.0,975.0,975.0,975.0
936286,880TCFSL21  ,1061.0,1061.6,1060.0,1061.1
936290,890TCFSL23  ,1105.0,1105.0,1105.0,1105.0
936294,910TCFSL28  ,1186.0,1193.98,1185.1,1189.1
936316,925AHFL23   ,1012.35,1012.35,1012.25,1012.25
936318,965AHFL23   ,1060.0,1060.0,1060.0,1060.0
936320,935AHFL28   ,1059.9,1059.9,1059.9,1059.9
936326,930STFCL28  ,1045.0,1045.0,1045.0,1045.0
936328,940STFCL21  ,1051.21,1061.89,1051.2,1061.89
936332,970STFCL28  ,1100.0,1100.0,1099.95,1099.95
936344,12KAFL23    ,1000.0,1001.0,1000.0,1001.0
936360,10MFL23     ,1150.0,1150.0,1041.0,1041.43
936364,10MFL21A    ,1056.0,1056.0,1047.31,1047.31
936372,MFL29NOV18C ,1281.02,1281.02,1281.02,1281.02
936376,10JMFCSL22  ,1055.0,1055.0,1052.0,1053.94
936380,101JMFCSL23 ,1085.0,1085.0,1085.0,1085.0
936384,1025JFCSL28 ,1091.1,1092.1,1090.0,1090.0
936386,981JMFCSL28 ,1050.0,1050.0,1050.0,1050.0
936392,995EFL24    ,975.0,984.99,975.0,984.99
936394,1040EFL24   ,986.6,986.6,986.6,986.6
936396,EFL4JAN19A  ,1160.1,1195.0,1160.0,1195.0
936400,1060EFL29   ,970.1,970.1,970.1,970.1
936404,905MMFSL22  ,1035.0,1035.55,1031.0,1035.55
936408,915MMFSL24  ,1078.0,1078.0,1075.32,1075.32
936428,1005SEFL24  ,340.1,380.0,340.1,380.0
936448,1025KFSRVII ,985.0,985.0,985.0,985.0
936452,912STFCL24  ,1009.67,1009.67,1009.67,1009.67
936456,94STFCL22   ,1040.0,1040.0,1040.0,1040.0
936460,97STFCL29   ,1064.95,1162.15,1062.0,1079.0
936468,96IFL22     ,1028.05,1028.05,1028.05,1028.05
936472,975IFL24    ,1025.0,1036.0,1025.0,1035.97
936482,975MFL24    ,1045.0,1045.0,1045.0,1045.0
936498,1040DLSL22  ,992.0,995.0,992.0,995.0
936504,1050DLSL24  ,1001.0,1001.0,1000.0,1000.0
936508,0DLSL24     ,1150.55,1150.55,1150.55,1150.55
936524,889LTFL24   ,1080.0,1080.0,1080.0,1080.0
936532,898LTFL29   ,1157.01,1157.01,1156.0,1156.34
936542,975MFL22B   ,1021.0,1021.0,1021.0,1021.0
936544,10MFL24     ,1040.0,1042.5,1040.0,1042.5
936578,87LTFL27    ,1120.0,1120.0,1110.0,1110.11
936596,965SCUF22   ,1021.0,1030.0,1010.11,1030.0
936598,926SCUF22   ,1007.75,1010.0,1006.0,1007.32
936664,1050SEFL22  ,750.0,750.0,750.0,750.0
936704,1004JMFPL24 ,1040.0,1040.0,1033.11,1036.56
936706,1050JMFPL24 ,1025.0,1025.0,1025.0,1025.0
936712,102EFL22    ,996.8,996.8,996.8,996.8
936716,995EFL24A   ,980.0,984.0,950.01,980.0
936726,925MFL21B   ,1002.64,1002.64,1002.64,1002.64
936730,975MFL24AA  ,1050.0,1050.0,1050.0,1050.0
936758,1013DLSL24  ,975.0,980.0,975.0,980.0
936762,DLSL27JU19B ,1133.0,1133.0,1133.0,1133.0
936802,845TCFS22   ,1080.1,1081.0,1078.0,1078.2
936806,85TCFS24    ,1110.0,1110.0,1110.0,1110.0
936810,865TCFS27   ,1148.0,1148.0,1148.0,1148.0
936848,0JMFPL22B   ,1201.0,1201.0,1201.0,1201.0
936882,985SCUF24   ,1099.0,1099.0,1099.0,1099.0
936884,945SCUF24   ,1025.0,1025.0,1025.0,1025.0
936908,BILNCD      ,32.6,32.6,32.37,32.37
936924,10MFL22A    ,1182.0,1182.0,1182.0,1182.0
936930,975MFL24B   ,1050.0,1050.0,1050.0,1050.0
936963,0ECL21      ,1135.0,1135.0,1135.0,1135.0
936969,995ECL24    ,999.0,999.0,980.0,980.0
936975,995ECL29    ,970.0,970.0,970.0,970.0
936991,1025KFL26B  ,985.0,985.0,985.0,985.0
936997,845LTFL22   ,1055.0,1056.0,1050.02,1056.0
937017,865LTFL26   ,1113.0,1113.0,1112.0,1112.0
937021,95MFL23A    ,1020.0,1020.0,1020.0,1020.0
937027,975MFL23A   ,1082.6,1082.6,1082.6,1082.6
937031,0MFL21BB    ,1169.0,1169.0,1169.0,1169.0
937045,801TCH25    ,1050.0,1050.0,1050.0,1050.0
937057,84TCHF28    ,1111.0,1111.55,1100.0,1111.55
937069,9STFCL25    ,1040.65,1040.65,1040.65,1040.65
937079,0EFIL21     ,1124.75,1124.8,1124.75,1124.8
937085,98EFIL25    ,982.3,982.3,982.3,982.3
937113,0MFL23CC    ,1152.0,1152.0,1152.0,1152.0
937117,94MMFL21    ,996.0,996.0,996.0,996.0
937123,0MMFL24B    ,1095.0,1095.0,1075.0,1075.0
937205,1025KFL27   ,1000.0,1000.0,1000.0,1000.0
937217,MMFL2JUL20A ,1025.0,1025.0,1000.0,1000.0
937219,105MMFL25A  ,1000.03,1000.03,1000.03,1000.03
937247,925MFL25    ,1000.0,1000.0,1000.0,1000.0
937271,105MMFL25B  ,985.0,987.0,985.0,985.4
937281,10KFL24B    ,990.0,990.0,990.0,990.0
937291,885MFL23    ,970.0,1000.0,970.0,988.0
937297,925MFL23C   ,1045.82,1045.82,1045.8,1045.81
937307,0MFL25D     ,1060.0,1060.0,1060.0,1060.0
937335,935EFSL24   ,902.25,999.0,902.25,999.0
937339,939EFSL26   ,950.01,960.0,950.01,960.0
937345,953EFSL31   ,842.05,970.0,842.05,970.0
937369,682PFCL31   ,1014.85,1014.85,1011.0,1011.0
937373,7PFCL31     ,1035.0,1035.0,1030.0,1030.0
937377,683PFCL31   ,1005.0,1005.0,1004.05,1004.2
937381,697PFCL36   ,1025.99,1025.99,1025.99,1025.99
937385,715PFCL36   ,1044.0,1048.0,1043.0,1048.0
937403,825MFL23    ,980.0,985.0,980.0,980.01
937421,925MMFL22   ,994.99,995.0,994.99,995.0
937431,1025MMFL26  ,990.0,990.0,990.0,990.0
937435,825MFL23A   ,973.01,973.01,973.01,973.01
937445,0MFL23VI    ,988.0,988.0,988.0,988.0
937453,10IFL28     ,1010.0,1010.0,1005.1,1005.1
937455,96IFL28     ,1005.0,1005.0,1005.0,1005.0
937469,MFLVI31F    ,1008.3,1008.3,1008.0,1008.0
937495,916EFSL26   ,994.55,994.55,985.0,988.0
937505,9MMFL22     ,981.0,981.0,980.0,980.0
937515,1025MMFL26A ,999.0,1000.0,998.0,998.82
937529,79IGT28     ,1020.0,1020.0,1020.0,1020.0
937537,82IGT31     ,1025.2,1029.2,1025.2,1028.5
937543,825MFCL23A  ,971.0,972.0,971.0,972.0
937547,875MFCL26C  ,981.0,1005.0,981.0,1000.0
937551,975MFCL28E  ,980.0,990.0,980.0,990.0
937553,0MFCL23VI   ,1000.0,1000.0,990.0,990.0
947841,IFCI121211D ,5075.1,5150.55,5075.1,5150.55
951680,1125ECL2025 ,1101000.0,1101000.0,1101000.0,1101000.0
957207,975UPPCL25  ,1034567.0,1034567.0,1034567.0,1034567.0
957209,975UPPCL27  ,1046412.32,1046412.32,1042345.0,1042345.0
957808,1015UPPCL26 ,1053563.88,1053563.88,1053563.88,1053563.88
957810,1015UPPCL28 ,1060000.0,1060000.0,1060000.0,1060000.0
958180,1032APCRD28 ,216416.53,216416.53,216416.53,216416.53
958409,956SBIPERP  ,1099900.0,1099900.0,1099900.0,1099900.0
958517,95PCHFL22   ,811715.79,811715.79,811715.79,811715.79
958949,EFI26AUG19A ,120289.0,120289.0,120289.0,120289.0
959117,899BOBPERP  ,1074444.0,1074444.0,1074444.0,1074444.0
959209,1375SIBLPER ,104500.0,104500.0,104500.0,104500.0
959974,774SBIPER   ,1063333.0,1063333.0,1060000.0,1063333.0
961713,PFCBS3      ,5250.0,5250.0,5250.0,5250.0
961716,PFCBT1S2    ,10913.5,10913.5,10912.0,10912.05
961721,LTFL90122I  ,1040.67,1040.67,1040.55,1040.55
961722,LTFL9122II  ,2262.3,2262.3,2262.1,2262.17
961727,820NHAI22   ,1079.0,1083.0,1079.0,1083.0
961728,830NHAI27   ,1275.1,1275.1,1275.1,1275.1
961730,830PFC2027  ,1277.0,1277.0,1277.0,1277.0
961737,870LTFL22A  ,1024.0,1024.0,1024.0,1024.0
961738,870LTFL22B  ,2170.5,2175.0,2170.21,2170.28
961744,812REC27    ,1263.25,1276.99,1263.25,1276.99
961751,736PFC2028  ,1198.0,1198.0,1198.0,1198.0
961755,718IRFC2023 ,1087.1,1087.1,1087.1,1087.1
961756,734IRFC2028 ,1203.01,1203.01,1203.01,1203.01
961765,751HUDCO28  ,1199.0,1205.0,1199.0,1204.97
961784,839HUDCO23  ,1127.15,1157.19,1127.15,1156.8
961786,874HUDCO33  ,1414.0,1414.0,1414.0,1414.0
961792,892NHPC33   ,1422.0,1422.0,1422.0,1422.0
961808,866NTPC23   ,1145.0,1145.0,1145.0,1145.0
961810,891NTPC33   ,1427.81,1427.81,1427.81,1427.81
961814,876HUDCO24  ,1144.12,1144.12,1135.0,1139.79
961817,841IIFCL24  ,1120.0,1120.0,1120.0,1120.0
961822,891IIFCL34  ,1429.9,1429.9,1427.1,1427.4
961826,875NHAI29   ,1287.1,1290.0,1287.1,1290.0
961853,900KPL34    ,1380.0,1380.0,1380.0,1380.0
961863,898HUDCO29  ,1327.0,1327.0,1327.0,1327.0
961912,HDFCW3      ,763.95,763.95,763.95,763.95
972657,IFCI010811D ,11112.0,11190.0,11110.0,11150.0
972713,IFCI150212A ,11203.0,11219.0,11144.01,11219.0
972714,IFCI150212B ,5085.56,5125.0,5085.56,5117.91
972719,IFCI310312A ,10560.0,10600.0,10560.0,10600.0
972885,893PTCIF22A ,10900.0,10900.0,10900.0,10900.0
