167,500333,PIX TRANS   ,X ,Q,435.35,450.0,423.0,427.0,427.0,431.0,551,27325,12035883.0,
168,500335,BIRLA CORPN.,A ,Q,938.75,938.75,921.25,931.05,929.6,933.8,322,2739,2548673.0,
169,500336,SURYA ROSHNI,A ,Q,456.9,466.15,444.4,463.05,460.0,457.3,721,24179,11028223.0,
170,500337,PRIME SECUR.,B ,Q,41.55,43.45,41.55,43.45,43.45,42.2,2,54,2251.0,
171,500338,PRSMJOHNSN  ,A ,Q,133.85,135.55,131.05,131.9,131.9,133.05,606,14598,1953008.0,
172,500339,RAIN        ,A ,Q,179.7,182.5,173.85,175.45,175.45,179.6,6705,458076,81243995.0,
173,500343,AMJLAND     ,B ,Q,24.05,24.9,22.4,23.9,23.9,23.6,106,10070,238334.0,
174,500346,PUN.COMMUNI.,B ,Q,20.95,22.0,20.7,20.7,20.7,21.7,6,201,4188.0,
175,500350,RSWM  LTD   ,B ,Q,219.9,219.9,207.0,210.3,209.95,203.35,706,22623,4832843.0,
176,500354,RAJSH.SUGAR ,B ,Q,21.0,21.5,20.65,20.85,20.65,21.7,106,7533,156670.0,
177,500355,RALLIS INDIA,A ,Q,299.0,299.0,286.9,289.55,290.25,293.9,652,26924,7827407.0,
178,500356,RAMANEWS    ,B ,Q,16.08,16.08,15.3,15.65,15.65,16.09,229,11290,176969.0,
179,500357,RAMA PAPER  ,XT,Q,10.55,11.44,10.44,10.61,10.61,10.98,13,1034,11034.0,
180,500358,RAMA PETRO  ,X ,Q,2.5,2.5,2.5,2.5,2.5,2.56,1,100,250.0,
181,500360,RAPICUT CARB,X ,Q,26.05,26.05,25.7,25.7,25.7,26.05,11,1700,44110.0,
182,500365,WELSPLSOL   ,X ,Q,14.3,14.9,13.5,14.55,14.55,13.95,237,230984,3358638.0,
183,500366,ROLTA (I)   ,B ,Q,4.12,4.26,4.12,4.22,4.2,4.14,204,164941,693036.0,
184,500367,RUBFILA INT.,X ,Q,74.5,76.0,73.0,73.8,73.8,74.05,453,58506,4360244.0,
185,500368,RUCHI SOYA  ,B ,Q,684.95,686.65,674.5,676.3,676.3,682.3,528,3998,2716302.0,
186,500370,SALORA INT. ,XT,Q,38.75,39.3,36.05,39.3,39.3,37.45,30,57776,2265337.0,
187,500378,JINDAL SAW  ,A ,Q,89.0,89.95,85.4,86.05,86.05,88.9,1397,210549,18331430.0,
188,500380,JK LAKSHMI  ,A ,Q,423.2,423.2,406.55,407.4,408.0,415.9,280,6230,2550845.0,
189,500387,SHREE CEMENT,A ,Q,27900.0,27945.35,27500.0,27735.7,27845.95,27842.1,272,529,14642157.0,
190,500390,REL INFRA   ,A ,Q,48.0,48.4,45.55,46.35,46.35,47.3,4393,732259,34340408.0,
191,500400,TATA POWER  ,A ,Q,102.9,104.6,101.6,102.9,102.9,102.0,7205,2070206,213283959.0,
192,500402,SPMLINFRA   ,B ,Q,9.5,10.1,9.5,9.99,9.99,9.83,4,1301,12730.0,
193,500403,SUNDARAM FAS,A ,Q,742.0,766.25,722.45,725.6,730.15,727.8,1904,28879,21468835.0,
194,500404,SUNFLAG IRON,A ,Q,77.9,80.8,77.55,78.7,78.7,77.0,1293,108592,8589305.0,
195,500405,SUPREME PET ,A ,Q,709.0,730.0,702.95,712.5,712.5,695.4,1416,20312,14561341.0,
196,500407,SWARAJ ENGIN,A ,Q,1529.0,1565.95,1514.3,1545.95,1542.0,1484.9,1153,6889,10660088.0,
197,500408,TATA ELXSI  ,A ,Q,3901.0,3901.0,3573.8,3756.45,3756.45,3848.1,6883,42012,155850977.0,
198,500410,ACC LTD     ,A ,Q,1891.0,1908.45,1878.3,1895.15,1896.1,1887.9,460,6383,12066675.0,
199,500411,THERMAX     ,A ,Q,1480.3,1530.0,1480.3,1517.25,1517.25,1501.95,378,1961,2963696.0,
200,500412,THIRUMALAI  ,A ,Q,96.0,96.7,95.0,95.35,95.1,95.3,677,36556,3495898.0,
201,500413,THOMAS COOK ,A ,Q,47.95,47.95,46.35,46.95,46.95,47.7,1009,63113,2950068.0,
202,500414,TIMEX GROUP ,X ,Q,34.3,36.25,34.0,35.5,36.0,34.6,100,30417,1071442.0,
203,500418,TOKYO PLAST ,B ,Q,74.4,84.2,74.4,84.05,84.05,70.2,591,48604,4039927.0,
204,500420,TORRENT PHAR,A ,Q,2645.0,2675.5,2586.1,2609.4,2611.4,2623.5,1232,10895,28590501.0,
